item,zone,word,mean_RT,std_RT,n_observations,word_length,word_lower,word_freq,gpt3_surprisal,log_freq,freq_bin,lemma,lemma_length,lemma_freq,log_lemma_freq
6,621,was,307.49397590361446,98.05615283912157,83,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
6,622,angry,293.10843373493975,96.8104776692135,83,5,angry,17208462.0,3.2308743,7.2357420823887075,"(5.513999999999999, 7.37]",angry,5,17208462.0,7.2357420823887075
6,623,as,308.5903614457831,99.96243637713683,83,2,as,330597873204.0,2.4277842708273076,11.519300055350662,"(11.368, 12.314]",as,2,34051580940012.0,13.532137280054535
6,627,him,421.9759036144578,198.04138369589757,83,3,him,16123134790.0,1.0683297511481482,10.20744948474421,"(9.457, 10.331]",he,2,14377603226698.0,13.157686494379645
6,631,she,355.04819277108436,104.17514609429287,83,3,she,75272345969.0,1.332474251640196,10.876635451652032,"(10.331, 10.963]",she,3,17523636494693.0,13.243624235718993
6,632,said,321.28915662650604,89.69100481320297,83,4,said,13930467642.0,1.742059417,10.143965695847182,"(9.457, 10.331]",say,3,293664681317.0,11.467851717612186
6,635,mom,374.1341463414634,179.12384585243248,82,3,mom,139093277.0,1.8009760960869565,8.143306142227503,"(8.002, 8.683]",mom,3,2086399155.0,9.319397398369015
6,636,denied,326.2409638554217,97.56043659856977,83,6,denied,15956901.0,5.269852,7.202948577810192,"(5.513999999999999, 7.37]",deny,4,15956901.0,7.202948577810192
6,638,version,366.77777777777777,173.65375031942156,81,7,version,39461007.0,6.6056027,7.5961681747642835,"(7.37, 8.002]",version,7,39461007.0,7.5961681747642835
6,639,of,328.8536585365854,98.16729509340695,82,2,of,4233687063681.0,0.5447372453052813,12.626718753650614,"(12.314, 12.645]",of,2,977981711710311.0,14.990330733542656
6,640,the,293.0975609756098,90.82279718113114,82,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
6,641,story,287.6707317073171,89.90352234658104,82,5,story,284355522.0,2.9905828333333333,8.453861667914824,"(8.002, 8.683]",story,5,853066566.0,8.930982921616291
6,642,was,316.3975903614458,130.51211884286667,83,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
6,643,true,319.3855421686747,122.33030369886329,83,4,true,668767878.0,2.7979095666666667,8.82527540571676,"(8.683, 9.457]",true,4,4012607268.0,9.603426655559241
6,644,and,349.4166666666667,256.2943153962212,84,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
6,645,said,305.09638554216866,88.58048764628937,83,4,said,13930467642.0,1.742059417,10.143965695847182,"(9.457, 10.331]",say,3,293664681317.0,11.467851717612186
6,646,that,306.49397590361446,103.1721712211545,83,4,that,881997224623.0,2.0623257543611113,11.945467218541822,"(11.368, 12.314]",that,4,152585519859779.0,14.183513321670127
6,647,she,301.56626506024094,103.5744333236689,83,3,she,75272345969.0,1.332474251640196,10.876635451652032,"(10.331, 10.963]",she,3,17523636494693.0,13.243624235718993
6,648,was,295.5903614457831,95.59416710246553,83,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
6,650,but,317.66265060240966,119.63463454674205,83,3,but,70760608380.0,1.6043275650000002,10.849791558202854,"(10.331, 10.963]",but,3,4033354677660.0,12.605666413869317
6,651,because,317.8333333333333,105.33490289105634,84,7,because,6563610912.0,3.5826350378125,9.817142828422273,"(9.457, 10.331]",because,7,105017774592.0,11.021262811016166
6,654,was,299.2168674698795,89.44122585670723,83,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
6,655,so,301.04819277108436,89.98535160120036,83,2,so,24324453491.0,2.803866844054054,10.386043091568345,"(10.331, 10.963]",so,2,875680325676.0,11.942345592318274
6,656,small,304.9879518072289,90.51727957606386,83,5,small,1593057776.0,2.8042866816,9.202231527073732,"(8.683, 9.457]",small,5,8002312690.0,9.903215517465698
6,657,he,306.4096385542169,116.18698513913432,83,2,he,151824011506.0,1.6855169122916667,11.18134046220723,"(10.963, 11.368]",he,2,14377603226698.0,13.157686494379645
6,658,was,298.32530120481925,92.15695895454466,83,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
6,659,hard,311.66265060240966,161.53714947708255,83,4,hard,274442805.0,2.3381795,8.438451851056962,"(8.002, 8.683]",hard,4,823328415.0,8.915573104721652
6,660,to,292.1951219512195,81.12076640012081,82,2,to,3126025745885.0,1.0622783505768925,12.494992550538631,"(12.314, 12.645]",to,2,778380410725365.0,14.89119189763423
6,663,wrong,339.8536585365854,116.4349149993004,82,5,wrong,50038044.0,3.8934584,7.699300333349557,"(7.37, 8.002]",wrong,5,50038044.0,7.699300333349557
6,664,with,318.6385542168675,89.80338663737999,83,4,with,233185540128.0,1.9510711567041668,11.367701616254697,"(10.963, 11.368]",with,4,15856616728704.0,13.200210528959099
6,665,being,310.4578313253012,108.08085288844254,83,5,being,2350314940.0,2.415234944142857,9.371126061409601,"(8.683, 9.457]",be,2,163261069828920.0,14.21288263804895
6,668,at,330.4268292682927,118.05795087638523,82,2,at,101347448001.0,2.3622375043898307,11.005812817334867,"(10.963, 11.368]",at,2,5878151984058.0,12.769240810893592
6,670,but,303.6265060240964,92.97360113696233,83,3,but,70760608380.0,1.6043275650000002,10.849791558202854,"(10.331, 10.963]",but,3,4033354677660.0,12.605666413869317
6,671,it,301.65060240963857,90.10501105890485,83,2,it,224990635397.0,2.3476733563252172,11.352164442201978,"(10.963, 11.368]",it,2,22949044810494.0,13.360764613961985
6,672,makes,302.3095238095238,114.65800128033733,84,5,makes,87111786.0,2.5681756,7.9400769228919055,"(7.37, 8.002]",make,4,49232261890.0,10.692249789138874
6,673,things,316.2261904761905,147.76376059219945,84,6,things,896562768.0,1.32930194,8.952580700229555,"(8.683, 9.457]",thing,5,4577034324.0,9.660584169386485
6,674,hard,298.23809523809524,91.81183206521668,84,4,hard,274442805.0,2.3381795,8.438451851056962,"(8.002, 8.683]",hard,4,823328415.0,8.915573104721652
6,675,to,292.92857142857144,81.94573369141163,84,2,to,3126025745885.0,1.0622783505768925,12.494992550538631,"(12.314, 12.645]",to,2,778380410725365.0,14.89119189763423
6,679,Abby,356.3734939759036,154.237361489059,83,4,abby,61459585.0,2.1772470885,7.788589630464435,"(7.37, 8.002]",abby,4,1782327965.0,9.250987621540716
6,681,suddenly,383.2409638554217,271.04790281160973,83,8,suddenly,281678850.0,4.528600113333334,8.449754240529263,"(8.002, 8.683]",suddenly,8,2535109650.0,9.403996748598093
6,682,feeling,337.8313253012048,117.42167283198269,83,7,feeling,107987634.0,2.1500111,8.033374029943406,"(8.002, 8.683]",feel,4,5209999374.0,9.716837671200855
6,683,like,324.9878048780488,112.53153126326544,82,4,like,11255452476.0,2.2259267911208336,10.051362958627019,"(9.457, 10.331]",like,4,236661470172.0,11.374127558084055
6,684,the,323.0722891566265,269.2068197199326,83,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
6,686,overlooked,340.8536585365854,151.95021292736675,82,10,overlooked,4801368.0,2.6368065,6.681365084120724,"(5.513999999999999, 7.37]",overlook,8,4801368.0,6.681365084120724
6,689,herself,322.28915662650604,105.3934012513536,83,7,herself,481787856.0,0.9898697699999999,8.682855849825147,"(8.002, 8.683]",herself,7,2890727136.0,9.461007099457605
6,690,and,319.2098765432099,95.66970733327538,81,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
6,692,from,327.67469879518075,122.77543533937897,83,4,from,99290951421.0,1.9197917148354167,10.996909672195766,"(10.963, 11.368]",from,4,4666674716787.0,12.669007530127203
6,693,the,336.4698795180723,231.21246365623387,83,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
6,695,The,337.51807228915663,150.74646470358388,83,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
6,696,door,355.31325301204816,228.290621780544,83,4,door,313149848.0,2.64851085,8.495752206621766,"(8.002, 8.683]",door,4,939449544.0,8.972873460416857
6,697,to,341.28915662650604,269.21536985988047,83,2,to,3126025745885.0,1.0622783505768925,12.494992550538631,"(12.314, 12.645]",to,2,778380410725365.0,14.89119189763423
6,698,the,312.3658536585366,114.27911598580401,82,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
6,699,bedroom,305.9024390243902,113.35638216127825,82,7,bedroom,22709634.0,2.6047269,7.356210154089406,"(5.513999999999999, 7.37]",bedroom,7,45419268.0,7.6572401401914885
6,700,opened,328.7073170731707,147.41144969558852,82,6,opened,131078088.0,3.4780920499999994,8.11753010113569,"(8.002, 8.683]",open,4,1038033080.0,9.016211194231923
6,701,a,323.6385542168675,271.75682181458166,83,1,a,2061044570367.0,1.5193215353977476,12.314087383557759,"(11.368, 12.314]",a,1,457551894621474.0,14.660440358008188
6,702,few,314.2289156626506,111.5497619790843,83,3,few,1743547005.0,1.871731757777778,9.241433660442267,"(8.683, 9.457]",few,3,15691923045.0,10.19567616966018
6,703,minutes,300.3780487804878,92.26219217419296,82,7,minutes,159310600.0,0.45033820333333335,8.202244676005895,"(8.002, 8.683]",minute,6,318621200.0,8.503274670306833
6,704,later,293.13253012048193,85.65326743078282,83,5,later,426426430.0,1.108297217,8.629844115534699,"(8.002, 8.683]",later,5,1279279290.0,9.106965369575393
6,705,and,304.2168674698795,92.4445843488597,83,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
6,707,face,346.51807228915663,242.93446679550075,83,4,face,915316120.0,2.30364301925,8.961571111438534,"(8.683, 9.457]",face,4,3682571818.0,9.566151225383303
6,709,She,356.2926829268293,157.84345173126894,82,3,she,75272345969.0,1.332474251640196,10.876635451652032,"(10.331, 10.963]",she,3,17523636494693.0,13.243624235718993
6,710,was,338.280487804878,174.9687290854677,82,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
6,711,there,305.6585365853659,117.23124973266027,82,5,there,13084861448.0,3.3038965259090904,10.116769128408583,"(9.457, 10.331]",there,5,235527506064.0,11.372041633480544
6,712,to,306.28915662650604,133.82528928315108,83,2,to,3126025745885.0,1.0622783505768925,12.494992550538631,"(12.314, 12.645]",to,2,778380410725365.0,14.89119189763423
6,713,try,305.9879518072289,140.3657673136817,83,3,try,126556686.0,3.320573,8.102285097344728,"(8.002, 8.683]",try,3,4371274836.0,9.640608112927573
6,714,to,281.3048780487805,89.27273912689981,82,2,to,3126025745885.0,1.0622783505768925,12.494992550538631,"(12.314, 12.645]",to,2,778380410725365.0,14.89119189763423
6,715,make,289.56626506024094,89.6675693571354,83,4,make,2669273064.0,2.2713022725000003,9.4263930041197,"(8.683, 9.457]",make,4,49232261890.0,10.692249789138874
6,716,up,281.27710843373495,97.5212688813051,83,2,up,22537800717.0,1.4333860686980555,10.35291153448572,"(10.331, 10.963]",up,2,608520619359.0,11.784275298626152
6,717,for,296.578313253012,115.6422279697305,83,3,for,282476924066.0,1.833892506542838,11.45098297548395,"(11.368, 12.314]",for,3,20338338532752.0,13.308315471913701
6,718,having,288.4390243902439,118.64128916752688,82,6,having,255940266.0,2.7398773,8.408138618674059,"(8.002, 8.683]",have,4,20003102900271.0,13.301097369061095
6,719,been,283.73493975903614,91.46918504669256,83,4,been,21445672512.0,1.292075552926087,10.331339669791944,"(9.457, 10.331]",be,2,163261069828920.0,14.21288263804895
6,720,insensitive,340.13253012048193,264.68535259833664,83,11,insensitive,1902138.0,5.455221,6.27924225010258,"(5.513999999999999, 7.37]",insensitive,11,1902138.0,6.27924225010258
6,722,She,383.51807228915663,215.8485445436324,83,3,she,75272345969.0,1.332474251640196,10.876635451652032,"(10.331, 10.963]",she,3,17523636494693.0,13.243624235718993
6,723,had,302.855421686747,103.92986994405558,83,3,had,169986796716.0,1.4607896152735849,11.230415189992184,"(10.963, 11.368]",have,4,20003102900271.0,13.301097369061095
6,724,put,297.7469879518072,156.13274866033566,83,3,put,1333168524.0,3.4877157444444444,9.124885051778037,"(8.683, 9.457]",put,3,11998516716.0,10.079127560927796
6,725,her,296.9879518072289,122.82224851841625,83,3,her,114901171239.0,1.2435194154151514,11.060324455672415,"(10.963, 11.368]",she,3,17523636494693.0,13.243624235718993
6,726,work,287.65060240963857,89.64488664085748,83,4,work,811920006.0,0.7593730249999999,8.909513243243874,"(8.683, 9.457]",work,4,1727177493.0,9.237336970285362
6,727,on,295.51807228915663,98.29204387396544,83,2,on,163760620976.0,2.1923275725918034,11.214209476493563,"(10.963, 11.368]",on,2,9170594774656.0,12.962397503497158
6,728,the,305.10843373493975,123.61131174540353,83,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
6,729,back,290.421686746988,108.96151932990456,83,4,back,5414433996.0,2.6567249176666667,9.73355306394799,"(9.457, 10.331]",back,4,75820527408.0,10.879786801061423
6,730,burner,293.1807228915663,126.73307310636501,83,6,burner,1204506.0,0.3344687,6.080809328246807,"(5.513999999999999, 7.37]",burner,6,1204506.0,6.080809328246807
6,731,and,324.8780487804878,153.6823234768142,82,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
6,732,occupied,311.71084337349396,119.41192591914375,83,8,occupied,17018139.0,11.300035,7.230912092065939,"(5.513999999999999, 7.37]",occupy,6,17018139.0,7.230912092065939
6,733,herself,301.65060240963857,108.578333388112,83,7,herself,481787856.0,0.9898697699999999,8.682855849825147,"(8.002, 8.683]",herself,7,2890727136.0,9.461007099457605
6,734,with,299.7590361445783,112.52767576775858,83,4,with,233185540128.0,1.9510711567041668,11.367701616254697,"(10.963, 11.368]",with,4,15856616728704.0,13.200210528959099
6,737,who,439.4024390243902,295.38774934501515,82,3,who,59979767064.0,1.7273136977941177,10.77800477481828,"(10.331, 10.963]",who,3,4078624160352.0,12.610513687517383
6,738,was,369.27710843373495,173.38272294530134,83,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
6,739,breathing,313.73493975903614,119.25184299208347,83,9,breathing,12309828.0,8.60373,7.090252020041615,"(5.513999999999999, 7.37]",breathe,7,17796882.0,7.250343945317974
6,740,fire,313.65060240963857,122.48349154417582,83,4,fire,223939067.0,2.264669025,8.35012986640938,"(8.002, 8.683]",fire,4,671817201.0,8.827251119836149
6,741,all,334.7951807228916,163.23331790431848,83,3,all,44181533061.0,3.0543763152860466,10.645240781449756,"(10.331, 10.963]",all,3,1767261322440.0,12.247300772768135
6,742,on,343.578313253012,157.1324686202096,83,2,on,163760620976.0,2.1923275725918034,11.214209476493563,"(10.963, 11.368]",on,2,9170594774656.0,12.962397503497158
6,743,account,344.0843373493976,198.13251323412362,83,7,account,244789400.0,2.4143225833333335,8.38879260960561,"(8.002, 8.683]",account,7,1568732260.0,9.195548827913004
6,744,of,325.6265060240964,108.4017719731165,83,2,of,4233687063681.0,0.5447372453052813,12.626718753650614,"(12.314, 12.645]",of,2,977981711710311.0,14.990330733542656
6,745,the,299.9879518072289,101.09684972244449,83,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
6,746,little,297.7831325301205,108.23461961290627,83,6,little,10174214520.0,2.2491025225581396,10.007500890392285,"(9.457, 10.331]",little,6,437491224360.0,11.640969345930179
6,748,tried,325.0843373493976,120.1083052731664,83,5,tried,484577832.0,4.4087949250000005,8.685363543466426,"(8.683, 9.457]",try,3,4371274836.0,9.640608112927573
6,749,to,330.13253012048193,207.94744710660567,83,2,to,3126025745885.0,1.0622783505768925,12.494992550538631,"(12.314, 12.645]",to,2,778380410725365.0,14.89119189763423
6,750,ignore,338.95180722891564,212.80105810841252,83,6,ignore,10608825.0,4.0673356,7.025667326414816,"(5.513999999999999, 7.37]",ignore,6,10608825.0,7.025667326414816
6,752,but,318.855421686747,171.70878157935417,83,3,but,70760608380.0,1.6043275650000002,10.849791558202854,"(10.331, 10.963]",but,3,4033354677660.0,12.605666413869317
6,753,it,313.0,203.82224160488352,82,2,it,224990635397.0,2.3476733563252172,11.352164442201978,"(10.963, 11.368]",it,2,22949044810494.0,13.360764613961985
6,754,was,299.96385542168673,177.46771920708343,83,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
6,755,hard,293.73493975903614,116.8498185954476,83,4,hard,274442805.0,2.3381795,8.438451851056962,"(8.002, 8.683]",hard,4,823328415.0,8.915573104721652
6,756,when,305.0843373493976,109.20982320009954,83,4,when,19533918456.0,2.7980104036666664,10.290789370454078,"(9.457, 10.331]",when,4,586017553680.0,11.767910625152249
6,757,Mom,300.86746987951807,168.17004830943733,83,3,mom,139093277.0,1.8009760960869565,8.143306142227503,"(8.002, 8.683]",mom,3,2086399155.0,9.319397398369015
6,758,walked,312.34939759036143,117.12901306188911,83,6,walked,301938504.0,2.53902115,8.479918500378856,"(8.002, 8.683]",walk,4,2473778085.0,9.39336073799791
6,759,over,310.1807228915663,170.44125978909992,83,4,over,8940523241.0,1.7116547037,9.951362936521148,"(9.457, 10.331]",over,4,160929418338.0,11.206635441578577
6,760,to,286.95180722891564,84.0909646279548,83,2,to,3126025745885.0,1.0622783505768925,12.494992550538631,"(12.314, 12.645]",to,2,778380410725365.0,14.89119189763423
6,761,the,283.1807228915663,94.81640083742758,83,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
6,762,bed,297.2168674698795,170.302460360095,83,3,bed,310754088.0,1.00472888238,8.492416851934609,"(8.002, 8.683]",bed,3,932262264.0,8.969538105722572
6,763,and,287.5609756097561,176.4380839576348,82,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
6,764,sat,280.5238095238095,98.07993742387744,84,3,sat,207186294.0,2.9847634,8.316361024226056,"(8.002, 8.683]",sit,3,1940431434.0,9.287898301584029
6,765,next,288.86746987951807,112.42122131544832,83,4,next,1726606800.0,3.4534380783333334,9.237193447238266,"(8.683, 9.457]",next,4,20719281600.0,10.316374693055321
6,766,to,310.6219512195122,274.0311165643939,82,2,to,3126025745885.0,1.0622783505768925,12.494992550538631,"(12.314, 12.645]",to,2,778380410725365.0,14.89119189763423
6,769,who,323.0987654320988,122.99477681372,81,3,who,59979767064.0,1.7273136977941177,10.77800477481828,"(10.331, 10.963]",who,3,4078624160352.0,12.610513687517383
6,770,Abby,346.2560975609756,313.27886882730974,82,4,abby,61459585.0,2.1772470885,7.788589630464435,"(7.37, 8.002]",abby,4,1782327965.0,9.250987621540716
6,771,still,326.609756097561,128.86750359920225,82,5,still,1488710790.0,3.48569015,9.172810336387338,"(8.683, 9.457]",still,5,8932264740.0,9.950961586527876
6,772,strained,319.4878048780488,131.88128255726477,82,8,strained,3369573.0,13.208459,6.527574998454795,"(5.513999999999999, 7.37]",strain,6,3369573.0,6.527574998454795
6,773,to,374.5679012345679,260.4957743549598,81,2,to,3126025745885.0,1.0622783505768925,12.494992550538631,"(12.314, 12.645]",to,2,778380410725365.0,14.89119189763423
6,774,remain,332.4756097560976,169.3711116803743,82,6,remain,49553775.0,6.638613,7.695076753341617,"(7.37, 8.002]",remain,6,234061803.0,8.369330547974876
6,775,upset,315.1707317073171,100.25114203075366,82,5,upset,18368442.0,8.57729685,7.264072344919505,"(5.513999999999999, 7.37]",upset,5,36736884.0,7.56510232876173
6,777,had,335.3780487804878,145.29906495785582,82,3,had,169986796716.0,1.4607896152735849,11.230415189992184,"(10.963, 11.368]",have,4,20003102900271.0,13.301097369061095
6,778,gone,325.4512195121951,136.67562323307234,82,4,gone,161436177.0,2.7275886333333332,8.208000867096759,"(8.002, 8.683]",go,2,45690868081.0,10.65982940930633
6,779,out,311.74074074074076,207.63482233104457,81,3,out,29817319044.0,1.987791315138298,10.474468592292533,"(10.331, 10.963]",out,3,983971528452.0,11.992982532156296
6,780,to,290.2317073170732,95.00218305230361,82,2,to,3126025745885.0,1.0622783505768925,12.494992550538631,"(12.314, 12.645]",to,2,778380410725365.0,14.89119189763423
6,781,find,300.719512195122,99.85919400295401,82,4,find,1494811425.0,1.5937366313333332,9.17458640883895,"(8.683, 9.457]",find,4,29368019751.0,10.467874663588743
6,782,her,298.4024390243902,108.02844387167546,82,3,her,114901171239.0,1.2435194154151514,11.060324455672415,"(10.963, 11.368]",she,3,17523636494693.0,13.243624235718993
6,783,glasses,308.1341463414634,120.65047591348805,82,7,glasses,8357124.0,5.995435,6.92205689808727,"(5.513999999999999, 7.37]",glass,5,69049384.0,7.839159814814783
6,784,in,325.6666666666667,267.4606980473953,81,2,in,1410089310634.0,2.173341200590385,12.149246620377085,"(11.368, 12.314]",in,2,212923485905734.0,14.328223567669948
6,785,order,304.2073170731707,107.96258357399705,82,5,order,644181282.0,1.5652929,8.80900810202992,"(8.683, 9.457]",order,5,1932543846.0,9.286129356300128
6,786,to,295.8658536585366,97.40139200910659,82,2,to,3126025745885.0,1.0622783505768925,12.494992550538631,"(12.314, 12.645]",to,2,778380410725365.0,14.89119189763423
6,787,search,278.7654320987654,85.65428646672304,81,6,search,45359109.0,3.599541,7.6566645245911795,"(7.37, 8.002]",search,6,50645145.0,7.704537827456734
6,788,for,293.1125,107.98804361266642,80,3,for,282476924066.0,1.833892506542838,11.45098297548395,"(11.368, 12.314]",for,3,20338338532752.0,13.308315471913701
6,790,more,310.9753086419753,115.33245155946375,81,4,more,14824333575.0,1.1704229079933333,10.170975178881413,"(9.457, 10.331]",more,4,222365003625.0,11.347066437909751
6,793,is,314.1341463414634,133.82988669471052,82,2,is,222590526750.0,1.227762287,11.347506677216511,"(10.963, 11.368]",be,2,163261069828920.0,14.21288263804895
6,794,my,276.4024390243902,75.40538340085256,82,2,my,16026383721.0,1.6055403270416668,10.204835536904463,"(9.457, 10.331]",my,2,384633209304.0,11.5850467785901
6,795,new,286.1707317073171,95.08616039268502,82,3,new,7359959151.0,2.4154114851666666,9.866875403996435,"(9.457, 10.331]",new,3,132479264718.0,11.122147909044012
6,796,and,296.6707317073171,139.1875947784095,82,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
6,797,extra,303.780487804878,131.99831876877752,82,5,extra,54314344.0,4.985742021,7.7349145465607005,"(7.37, 8.002]",extra,5,108628688.0,8.03594453822671
6,798,powerful,305.890243902439,146.05630624865708,82,8,powerful,42313749.0,1.9872291,7.626481515809634,"(7.37, 8.002]",powerful,8,42313749.0,7.626481515809634
6,799,pair,323.0365853658537,136.11999473249367,82,4,pair,70708320.0,3.3582091666666667,7.84947052485405,"(7.37, 8.002]",pair,4,212124960.0,8.326591775479008
6,800,I,297.6707317073171,106.24977035595212,82,1,i,174110655880.0,1.4069161171169013,11.240825351523425,"(10.963, 11.368]",I,1,9398015524232.0,12.97303615808246
6,801,have,316.8536585365854,133.71649777261334,82,4,have,64061887017.0,1.6689134444833333,10.806599727169429,"(10.331, 10.963]",have,4,20003102900271.0,13.301097369061095
6,802,for,308.51851851851853,104.65671396416849,81,3,for,282476924066.0,1.833892506542838,11.45098297548395,"(11.368, 12.314]",for,3,20338338532752.0,13.308315471913701
6,803,important,316.1358024691358,124.68317379326085,81,9,important,622098520.0,3.7642003,8.793859168836155,"(8.683, 9.457]",important,9,1244197040.0,9.09488916415108
6,804,occasions,302.4268292682927,106.14072076558155,82,9,occasions,12654717.0,1.5512325,7.102252471706168,"(5.513999999999999, 7.37]",occasion,8,12654717.0,7.102252471706168
6,805,like,318.44444444444446,99.21441427534609,81,4,like,11255452476.0,2.2259267911208336,10.051362958627019,"(9.457, 10.331]",like,4,236661470172.0,11.374127558084055
6,806,snail,317.14814814814815,120.17405201530727,81,5,snail,6997725.0,2.3334237734444443,6.844956933428725,"(5.513999999999999, 7.37]",snail,5,20993175.0,7.322078146773565
6,808,she,370.74074074074076,231.7280074666082,81,3,she,75272345969.0,1.332474251640196,10.876635451652032,"(10.331, 10.963]",she,3,17523636494693.0,13.243624235718993
6,810,She,316.4390243902439,204.6503249333671,82,3,she,75272345969.0,1.332474251640196,10.876635451652032,"(10.331, 10.963]",she,3,17523636494693.0,13.243624235718993
6,811,smiled,311.4878048780488,124.57227996573997,82,6,smiled,60353704.0,4.232576233333333,7.780703935770002,"(7.37, 8.002]",smile,5,312873920.0,8.495369364878991
6,812,at,305.8414634146341,138.7541986473794,82,2,at,101347448001.0,2.3622375043898307,11.005812817334867,"(10.963, 11.368]",at,2,5878151984058.0,12.769240810893592
6,814,trying,310.7283950617284,173.90636937341304,81,6,trying,120769404.0,4.75228285,8.081956926647806,"(8.002, 8.683]",try,3,4371274836.0,9.640608112927573
6,815,to,298.9390243902439,126.91042311541133,82,2,to,3126025745885.0,1.0622783505768925,12.494992550538631,"(12.314, 12.645]",to,2,778380410725365.0,14.89119189763423
6,816,butter,297.5308641975309,172.50862923486997,81,6,butter,8592372.0,6.634595,6.934113121745334,"(5.513999999999999, 7.37]",butter,6,8592372.0,6.934113121745334
6,817,her,300.8536585365854,131.36069671241412,82,3,her,114901171239.0,1.2435194154151514,11.060324455672415,"(10.963, 11.368]",she,3,17523636494693.0,13.243624235718993
6,819,but,298.3375,134.57292444496733,80,3,but,70760608380.0,1.6043275650000002,10.849791558202854,"(10.331, 10.963]",but,3,4033354677660.0,12.605666413869317
6,820,Abby,313.9878048780488,187.99898173499128,82,4,abby,61459585.0,2.1772470885,7.788589630464435,"(7.37, 8.002]",abby,4,1782327965.0,9.250987621540716
6,822,smile,301.1585365853659,160.9509141883913,82,5,smile,53974920.0,0.81603596,7.732192015354778,"(7.37, 8.002]",smile,5,312873920.0,8.495369364878991
6,824,Abby,321.5121951219512,197.07761483536385,82,4,abby,61459585.0,2.1772470885,7.788589630464435,"(7.37, 8.002]",abby,4,1782327965.0,9.250987621540716
6,825,believed,358.7831325301205,345.7199645064777,83,8,believed,130554558.0,5.622666,8.115792042102834,"(8.002, 8.683]",believe,7,483448212.0,8.684349959261008
6,826,her,294.4512195121951,121.8713298847483,82,3,her,114901171239.0,1.2435194154151514,11.060324455672415,"(10.963, 11.368]",she,3,17523636494693.0,13.243624235718993
6,828,idea,306.0987654320988,265.5321357641232,81,4,idea,359195089.0,3.5610824825,8.555330391468317,"(8.002, 8.683]",idea,4,1077585267.0,9.032451645381927
6,829,would,293.55,99.96390487811594,80,5,would,27161902660.0,2.551899175,10.433960188518308,"(10.331, 10.963]",would,5,760533274480.0,11.881118219845108
6,830,not,306.44444444444446,146.48728613773963,81,3,not,168129664773.0,2.2553160423438596,11.225644347056539,"(10.963, 11.368]",not,3,9247131562515.0,12.966007036548246
6,832,but,335.3414634146341,214.67444312531782,82,3,but,70760608380.0,1.6043275650000002,10.849791558202854,"(10.331, 10.963]",but,3,4033354677660.0,12.605666413869317
6,833,then,320.58024691358025,255.02886425841731,81,4,then,12891315951.0,3.744016583421052,10.110297252614924,"(9.457, 10.331]",then,4,412522110432.0,11.615447230902195
